stationID	year	month	day	hour	temperature	relativeHumidity
Nakuru	2016	9	14	9	23	50
Nakuru	2016	9	14	10	25	44
Nakuru	2016	9	14	11	24	39
Nakuru	2016	9	14	12	23	34
Nakuru	2016	9	14	13	23	50
Nakuru	2016	9	14	14	18	83
Nakuru	2016	9	14	15	18	83
Nakuru	2016	9	14	16	18	77
Nakuru	2016	9	14	17	18	77
Nakuru	2016	9	14	18	17	77
Nakuru	2016	9	14	19	17	82
Nakuru	2016	9	14	20	16	88
Nakuru	2016	9	14	21	15	94
Nakuru	2016	9	14	22	15	88
Nakuru	2016	9	14	23	15	88
Nakuru	2016	9	15	0	14	83
Nakuru	2016	9	15	1	14	88
Nakuru	2016	9	15	2	13.5	91
Nakuru	2016	9	15	3	13	94
Nakuru	2016	9	15	4	14.33333333	87.33333333
Nakuru	2016	9	15	5	15.66666667	80.66666667
Nakuru	2016	9	15	6	17	74
Nakuru	2016	9	15	7	19	68
Nakuru	2016	9	15	8	21	62.5
Nakuru	2016	9	15	9	23	57
Nakuru	2016	9	15	10	24	49
Nakuru	2016	9	15	11	25	41
Nakuru	2016	9	15	12	20	59
Nakuru	2016	9	15	13	23	57
Nakuru	2016	9	15	14	28	42
Nakuru	2016	9	15	15	24.33333333	57.33333333
Nakuru	2016	9	15	16	20.66666667	72.66666667
Nakuru	2016	9	15	17	17	88
Nakuru	2016	9	15	18	17	85
Nakuru	2016	9	15	19	17	88
Nakuru	2016	9	15	20	16.5	88
Nakuru	2016	9	15	21	16	88
Nakuru	2016	9	15	22	16	88
Nakuru	2016	9	15	23	14	88
Nakuru	2016	9	16	0	13	83
Nakuru	2016	9	16	1	12.75	85.75
Nakuru	2016	9	16	2	12.5	88.5
Nakuru	2016	9	16	3	12.25	91.25
Nakuru	2016	9	16	4	12	94
Nakuru	2016	9	16	5	14	80.5
Nakuru	2016	9	16	6	16	67
Nakuru	2016	9	16	7	19	64
Nakuru	2016	9	16	8	21	60
Nakuru	2016	9	16	9	24	50
Nakuru	2016	9	16	10	25	39
Nakuru	2016	9	16	11	25	41
Nakuru	2016	9	16	12	20	58
Nakuru	2016	9	16	13	18	77
Nakuru	2016	9	16	14	17.25	81.25
Nakuru	2016	9	16	15	16.5	85.5
Nakuru	2016	9	16	16	15.75	89.75
Nakuru	2016	9	16	17	15	94
Nakuru	2016	9	16	18	15	94
Nakuru	2016	9	16	19	15	94
Nakuru	2016	9	16	20	15.5	91
Nakuru	2016	9	16	21	16	88
Nakuru	2016	9	16	22	15	94
Nakuru	2016	9	16	23	15	94
Nakuru	2016	9	17	0	14	97
Nakuru	2016	9	17	1	14	94
Nakuru	2016	9	17	2	13	94
Nakuru	2016	9	17	3	12	100
Nakuru	2016	9	17	4	13	94
Nakuru	2016	9	17	5	15	87
Nakuru	2016	9	17	6	17	80
Nakuru	2016	9	17	7	20	68.5
Nakuru	2016	9	17	8	23	57
Nakuru	2016	9	17	9	25	39
Nakuru	2016	9	17	10	26	36.5
Nakuru	2016	9	17	11	27	34
Nakuru	2016	9	17	12	25	28
Nakuru	2016	9	17	13	22.5	46
Nakuru	2016	9	17	14	20	64
Nakuru	2016	9	17	15	19.5	60
Nakuru	2016	9	17	16	19	56
Nakuru	2016	9	17	17	18.5	56.5
Nakuru	2016	9	17	18	18	57
Nakuru	2016	9	17	19	17	72
Nakuru	2016	9	17	20	16	77
Nakuru	2016	9	17	21	15	82
Nakuru	2016	9	17	22	14	85
Nakuru	2016	9	17	23	13	88
Nakuru	2016	9	18	0	12	91
Nakuru	2016	9	18	1	11.66666667	92
Nakuru	2016	9	18	2	11.33333333	93
Nakuru	2016	9	18	3	11	94
Nakuru	2016	9	18	4	12	94
Nakuru	2016	9	18	5	13	94
Nakuru	2016	9	18	6	15	80
Nakuru	2016	9	18	7	18	68
Nakuru	2016	9	18	8	21	56
Nakuru	2016	9	18	9	24	44
Nakuru	2016	9	18	10	25	44
Nakuru	2016	9	18	11	23.5	44.5
Nakuru	2016	9	18	12	22	45
Nakuru	2016	9	18	13	23	44
Nakuru	2016	9	18	14	22.33333333	48
Nakuru	2016	9	18	15	21.66666667	52
Nakuru	2016	9	18	16	21	56
Nakuru	2016	9	18	17	19	68
Nakuru	2016	9	18	18	18	63
Nakuru	2016	9	18	19	17	77
Nakuru	2016	9	18	20	17	72
Nakuru	2016	9	18	21	17	72
Nakuru	2016	9	18	22	16	82
Nakuru	2016	9	18	23	16	77
Nakuru	2016	9	19	0	15	73
Nakuru	2016	9	19	1	15	77
Nakuru	2016	9	19	2	13	94
Nakuru	2016	9	19	3	13	94
Nakuru	2016	9	19	4	13	82
Nakuru	2016	9	19	5	15	82
Nakuru	2016	9	19	6	17	66
Nakuru	2016	9	19	7	20	56
Nakuru	2016	9	19	8	22	57
Nakuru	2016	9	19	9	24	47
Nakuru	2016	9	19	10	26	36
Nakuru	2016	9	19	11	26	39
Nakuru	2016	9	19	12	27	23
Nakuru	2016	9	19	13	16	88
Nakuru	2016	9	19	14	17	82
Nakuru	2016	9	19	15	17	82
Nakuru	2016	9	19	16	17	82
Nakuru	2016	9	19	17	17	82
Nakuru	2016	9	19	18	16	84
Nakuru	2016	9	19	19	16	88
Nakuru	2016	9	19	20	16	94
Nakuru	2016	9	19	21	16	88
Nakuru	2016	9	19	22	15	82
Nakuru	2016	9	19	23	15	77
Nakuru	2016	9	20	0	13	82
Nakuru	2016	9	20	1	13	88
Nakuru	2016	9	20	2	13	88
Nakuru	2016	9	20	3	13	88
Nakuru	2016	9	20	4	13	82
Nakuru	2016	9	20	5	15	72
Nakuru	2016	9	20	6	17	60
Nakuru	2016	9	20	7	19	60
Nakuru	2016	9	20	8	20	52
Nakuru	2016	9	20	9	22	46
Nakuru	2016	9	20	10	23	44
Nakuru	2016	9	20	11	25	39
Nakuru	2016	9	20	12	26	24
Nakuru	2016	9	20	13	25	36
Nakuru	2016	9	20	14	22	50
Nakuru	2016	9	20	15	17	82
Nakuru	2016	9	20	16	16	94
Nakuru	2016	9	20	17	16	94
Nakuru	2016	9	20	18	16	94
Nakuru	2016	9	20	19	15	94
Nakuru	2016	9	20	20	15	94
Nakuru	2016	9	20	21	15	94
Nakuru	2016	9	20	22	14	100
Nakuru	2016	9	20	23	14	94
Nakuru	2016	9	21	0	13	95
Nakuru	2016	9	21	1	13	94
Nakuru	2016	9	21	2	12	100
Nakuru	2016	9	21	3	12.5	100
Nakuru	2016	9	21	4	13	100
Nakuru	2016	9	21	5	15	88
Nakuru	2016	9	21	6	16	69
Nakuru	2016	9	21	7	18	68
Nakuru	2016	9	21	8	21	60
Nakuru	2016	9	21	9	23	61
Nakuru	2016	9	21	10	24	47
Nakuru	2016	9	21	11	24	53
Nakuru	2016	9	21	12	26	30
Nakuru	2016	9	21	13	23	47
Nakuru	2016	9	21	14	20	64
Nakuru	2016	9	21	15	18	73
Nakuru	2016	9	21	16	17	88
Nakuru	2016	9	21	17	16	94
Nakuru	2016	9	21	18	16	87
Nakuru	2016	9	21	19	16	94
Nakuru	2016	9	21	20	16	94
Nakuru	2016	9	21	21	16	88
Nakuru	2016	9	21	22	15	94
Nakuru	2016	9	21	23	14	100
Nakuru	2016	9	22	0	14	94
Nakuru	2016	9	22	1	14	94
Nakuru	2016	9	22	2	14	94
Nakuru	2016	9	22	3	14	94
Nakuru	2016	9	22	4	14.5	91
Nakuru	2016	9	22	5	15	88
Nakuru	2016	9	22	6	17	75
Nakuru	2016	9	22	7	19	73
Nakuru	2016	9	22	8	21	56
Nakuru	2016	9	22	9	23	57
Nakuru	2016	9	22	10	24	47
Nakuru	2016	9	22	11	25	32
Nakuru	2016	9	22	12	26	19
Nakuru	2016	9	22	13	26	26
Nakuru	2016	9	22	14	25	26
Nakuru	2016	9	22	15	24	31
Nakuru	2016	9	22	16	22	39.33333333
Nakuru	2016	9	22	17	20	47.66666667
Nakuru	2016	9	22	18	18	56
Nakuru	2016	9	22	19	17	62.4
Nakuru	2016	9	22	20	16	68.8
Nakuru	2016	9	22	21	15	75.2
Nakuru	2016	9	22	22	14	81.6
Nakuru	2016	9	22	23	13	88
Nakuru	2016	9	23	0	12	86
Nakuru	2016	9	23	1	12	88
Nakuru	2016	9	23	2	12	88
Nakuru	2016	9	23	3	12	88
Nakuru	2016	9	23	4	12	88
Nakuru	2016	9	23	5	14	82
Nakuru	2016	9	23	6	16	59
Nakuru	2016	9	23	7	19	60
Nakuru	2016	9	23	8	21.5	50.5
Nakuru	2016	9	23	9	24	41
Nakuru	2016	9	23	10	26	36
Nakuru	2016	9	23	11	27	32
Nakuru	2016	9	23	12	26	18
Nakuru	2016	9	23	13	28	28
Nakuru	2016	9	23	14	27	24
Nakuru	2016	9	23	15	21	68
Nakuru	2016	9	23	16	20	60
Nakuru	2016	9	23	17	19	68
Nakuru	2016	9	23	18	18	66
Nakuru	2016	9	23	19	18	73
Nakuru	2016	9	23	20	18	77
Nakuru	2016	9	23	21	17	82
Nakuru	2016	9	23	22	16	82
Nakuru	2016	9	23	23	15	88
Nakuru	2016	9	24	0	14	82
Nakuru	2016	9	24	1	15	82
Nakuru	2016	9	24	2	15	88
Nakuru	2016	9	24	3	15	88
Nakuru	2016	9	24	4	15	88
Nakuru	2016	9	24	5	16	82
Nakuru	2016	9	24	6	18	59
Nakuru	2016	9	24	7	21	60
Nakuru	2016	9	24	8	23	53
Nakuru	2016	9	24	9	25	47
Nakuru	2016	9	24	10	26	44
Nakuru	2016	9	24	11	26	36
Nakuru	2016	9	24	12	26	28
Nakuru	2016	9	24	13	26	36
Nakuru	2016	9	24	14	21	56
Nakuru	2016	9	24	15	19	68
Nakuru	2016	9	24	16	17.5	81
Nakuru	2016	9	24	17	16	94
Nakuru	2016	9	24	18	16	92
Nakuru	2016	9	24	19	16	94
Nakuru	2016	9	24	20	16	94
Nakuru	2016	9	24	21	16	94
Nakuru	2016	9	24	22	16	94
Nakuru	2016	9	24	23	15	94
Nakuru	2016	9	25	0	15	88
Nakuru	2016	9	25	1	15	85
Nakuru	2016	9	25	2	15	82
Nakuru	2016	9	25	3	15	82
Nakuru	2016	9	25	4	15.5	82
Nakuru	2016	9	25	5	16	82
Nakuru	2016	9	25	6	16	87
Nakuru	2016	9	25	7	18	83
Nakuru	2016	9	25	8	22	64
Nakuru	2016	9	25	9	22	60
Nakuru	2016	9	25	10	25	41
Nakuru	2016	9	25	11	25	50
Nakuru	2016	9	25	12	23	49
Nakuru	2016	9	25	13	16	88
Nakuru	2016	9	25	14	16	88
Nakuru	2016	9	25	15	16	88
Nakuru	2016	9	25	16	16	94
Nakuru	2016	9	25	17	16	94
Nakuru	2016	9	25	18	16	88
Nakuru	2016	9	25	19	15	100
Nakuru	2016	9	25	20	15	94
Nakuru	2016	9	25	21	15	94
Nakuru	2016	9	25	22	14	100
Nakuru	2016	9	25	23	14	100
Nakuru	2016	9	26	0	14	96
Nakuru	2016	9	26	1	14	94
Nakuru	2016	9	26	2	14	94
Nakuru	2016	9	26	3	15	94
Nakuru	2016	9	26	4	15	94
Nakuru	2016	9	26	5	16	88
Nakuru	2016	9	26	6	17	85
Nakuru	2016	9	26	7	20	73
Nakuru	2016	9	26	8	21	68
Nakuru	2016	9	26	9	21	68
Nakuru	2016	9	26	10	22	53
Nakuru	2016	9	26	11	25	54
Nakuru	2016	9	26	12	22	49
Nakuru	2016	9	26	13	23	57
Nakuru	2016	9	26	14	20	68
Nakuru	2016	9	26	15	19	73
Nakuru	2016	9	26	16	19	73
Nakuru	2016	9	26	17	18	77
Nakuru	2016	9	26	18	18	68
Nakuru	2016	9	26	19	17	82
Nakuru	2016	9	26	20	16	88
Nakuru	2016	9	26	21	15.25	87.5
Nakuru	2016	9	26	22	14.5	87
Nakuru	2016	9	26	23	13.75	86.5
Nakuru	2016	9	27	0	13	86
Nakuru	2016	9	27	1	13	86.66666667
Nakuru	2016	9	27	2	13	87.33333333
Nakuru	2016	9	27	3	13	88
Nakuru	2016	9	27	4	13	94
Nakuru	2016	9	27	5	15	88
Nakuru	2016	9	27	6	17	70
Nakuru	2016	9	27	7	20	64
Nakuru	2016	9	27	8	22	57
Nakuru	2016	9	27	9	23	53
Nakuru	2016	9	27	10	25	50
Nakuru	2016	9	27	11	21	53
Nakuru	2016	9	27	12	21	55
Nakuru	2016	9	27	13	25	47
Nakuru	2016	9	27	14	19	78
Nakuru	2016	9	27	15	17	82
Nakuru	2016	9	27	16	16.5	88
Nakuru	2016	9	27	17	16	94
Nakuru	2016	9	27	18	16	90
Nakuru	2016	9	27	19	16	88
Nakuru	2016	9	27	20	16	94
Nakuru	2016	9	27	21	16	94
Nakuru	2016	9	27	22	16	88
Nakuru	2016	9	27	23	15	94
Nakuru	2016	9	28	0	14	99
Nakuru	2016	9	28	1	13	100
Nakuru	2016	9	28	2	13	94
Nakuru	2016	9	28	3	12	100
Nakuru	2016	9	28	4	12	100
Nakuru	2016	9	28	5	15	88
Nakuru	2016	9	28	6	16	81
Nakuru	2016	9	28	7	19	64
Nakuru	2016	9	28	8	21	56
Nakuru	2016	9	28	9	22	57
Nakuru	2016	9	28	10	24	50
Nakuru	2016	9	28	11	25	47
Nakuru	2016	9	28	12	25	33
Nakuru	2016	9	28	13	23	50
Nakuru	2016	9	28	14	19	73
Nakuru	2016	9	28	15	18	73
Nakuru	2016	9	28	16	18	77
Nakuru	2016	9	28	17	18	77
Nakuru	2016	9	28	18	18	61
Nakuru	2016	9	28	19	18	68
Nakuru	2016	9	28	20	17	82
Nakuru	2016	9	28	21	16	94
Nakuru	2016	9	28	22	16	88
Nakuru	2016	9	28	23	15	88
Nakuru	2016	9	29	0	15	88
Nakuru	2016	9	29	1	14	88
Nakuru	2016	9	29	2	13	94
Nakuru	2016	9	29	3	13	100
Nakuru	2016	9	29	4	13	100
Nakuru	2016	9	29	5	16	82
Nakuru	2016	9	29	6	18	66
Nakuru	2016	9	29	7	20	60
Nakuru	2016	9	29	8	22	57
Nakuru	2016	9	29	9	23	53
Nakuru	2016	9	29	10	25	44
Nakuru	2016	9	29	11	26	42
Nakuru	2016	9	29	12	26	25
Nakuru	2016	9	29	13	21	64
Nakuru	2016	9	29	14	18	73
Nakuru	2016	9	29	15	18	73
Nakuru	2016	9	29	16	18	73
Nakuru	2016	9	29	17	18	73
Nakuru	2016	9	29	18	18	65
Nakuru	2016	9	29	19	17	82
Nakuru	2016	9	29	20	16	88
Nakuru	2016	9	29	21	16	88
Nakuru	2016	9	29	22	16	82
Nakuru	2016	9	29	23	15	82
Nakuru	2016	9	30	0	15	77
Nakuru	2016	9	30	1	14	88
Nakuru	2016	9	30	2	14	88
Nakuru	2016	9	30	3	13	94
Nakuru	2016	9	30	4	13	100
Nakuru	2016	9	30	5	16	82
Nakuru	2016	9	30	6	18	67
Nakuru	2016	9	30	7	21	64
Nakuru	2016	9	30	8	22	60
Nakuru	2016	9	30	9	23	53
Nakuru	2016	9	30	10	25	41
Nakuru	2016	9	30	11	25	47
Nakuru	2016	9	30	12	26	32
Nakuru	2016	9	30	13	27	39
Nakuru	2016	9	30	14	24	44
Nakuru	2016	9	30	15	23	53
Nakuru	2016	9	30	16	18	83
Nakuru	2016	9	30	17	18	83
Nakuru	2016	9	30	18	18	77
Nakuru	2016	9	30	19	17	82
Nakuru	2016	9	30	20	16	88
Nakuru	2016	9	30	21	16	88
Nakuru	2016	9	30	22	16	88
Nakuru	2016	9	30	23	16	94
Nakuru	2016	10	1	0	15	94
Nakuru	2016	10	1	1	15	94
Nakuru	2016	10	1	2	14	94
Nakuru	2016	10	1	3	14	94
Nakuru	2016	10	1	4	14	94
Nakuru	2016	10	1	5	16	94
Nakuru	2016	10	1	6	18	77
Nakuru	2016	10	1	7	21	68
Nakuru	2016	10	1	8	22	60
Nakuru	2016	10	1	9	24	53
Nakuru	2016	10	1	10	25	50
Nakuru	2016	10	1	11	25	50
Nakuru	2016	10	1	12	25	35
Nakuru	2016	10	1	13	22	60
Nakuru	2016	10	1	14	18	83
Nakuru	2016	10	1	15	17	94
Nakuru	2016	10	1	16	17	88
Nakuru	2016	10	1	17	16	94
Nakuru	2016	10	1	18	16	86
Nakuru	2016	10	1	19	15	100
Nakuru	2016	10	1	20	15	88
Nakuru	2016	10	1	21	14	88
Nakuru	2016	10	1	22	14	88
Nakuru	2016	10	1	23	14	88
Nakuru	2016	10	2	0	13	89
Nakuru	2016	10	2	1	13	94
Nakuru	2016	10	2	2	13	94
Nakuru	2016	10	2	3	13	94
Nakuru	2016	10	2	4	13	100
Nakuru	2016	10	2	5	15	88
Nakuru	2016	10	2	6	17	70
Nakuru	2016	10	2	7	20	68
Nakuru	2016	10	2	8	22	60
Nakuru	2016	10	2	9	23	53
Nakuru	2016	10	2	10	26	47
Nakuru	2016	10	2	11	25	47
Nakuru	2016	10	2	12	20	51
Nakuru	2016	10	2	13	19	68
Nakuru	2016	10	2	14	19	73
Nakuru	2016	10	2	15	19	73
Nakuru	2016	10	2	16	19	68
Nakuru	2016	10	2	17	18	77
Nakuru	2016	10	2	18	17	76
Nakuru	2016	10	2	19	16.5	80.5
Nakuru	2016	10	2	20	16	85
Nakuru	2016	10	2	21	15.5	89.5
Nakuru	2016	10	2	22	15	94
Nakuru	2016	10	2	23	15	94
Nakuru	2016	10	3	0	14	88
Nakuru	2016	10	3	1	14	88
Nakuru	2016	10	3	2	13	94
Nakuru	2016	10	3	3	12	100
Nakuru	2016	10	3	4	13	100
Nakuru	2016	10	3	5	16	88
Nakuru	2016	10	3	6	18	72
Nakuru	2016	10	3	7	20	68
Nakuru	2016	10	3	8	23	61
Nakuru	2016	10	3	9	25	44
Nakuru	2016	10	3	10	25	44
Nakuru	2016	10	3	11	25	44
Nakuru	2016	10	3	12	26	23
Nakuru	2016	10	3	13	26	36
Nakuru	2016	10	3	14	19	83
Nakuru	2016	10	3	15	19	78
Nakuru	2016	10	3	16	18	83
Nakuru	2016	10	3	17	17	88
Nakuru	2016	10	3	18	16	92
Nakuru	2016	10	3	19	16	94
Nakuru	2016	10	3	20	16	94
Nakuru	2016	10	3	21	16	94
Nakuru	2016	10	3	22	16	94
Nakuru	2016	10	3	23	16	94
Nakuru	2016	10	4	0	15	94
Nakuru	2016	10	4	1	15	94
Nakuru	2016	10	4	2	15	94
Nakuru	2016	10	4	3	15	100
Nakuru	2016	10	4	4	15	100
Nakuru	2016	10	4	5	17	88
Nakuru	2016	10	4	6	18	80
Nakuru	2016	10	4	7	20	73
Nakuru	2016	10	4	8	21	68
Nakuru	2016	10	4	9	23	65
Nakuru	2016	10	4	10	23	57
Nakuru	2016	10	4	11	24	53
Nakuru	2016	10	4	12	25	43
Nakuru	2016	10	4	13	21	68
Nakuru	2016	10	4	14	18	88
Nakuru	2016	10	4	15	17	88
Nakuru	2016	10	4	16	17	88
Nakuru	2016	10	4	17	17	88
Nakuru	2016	10	4	18	16	87
Nakuru	2016	10	4	19	16	88
Nakuru	2016	10	4	20	16	88
Nakuru	2016	10	4	21	16	88
Nakuru	2016	10	4	22	15	94
Nakuru	2016	10	4	23	15	94
Nakuru	2016	10	5	0	14	94
Nakuru	2016	10	5	1	14	94
Nakuru	2016	10	5	2	14	94
Nakuru	2016	10	5	3	13	100
Nakuru	2016	10	5	4	15	88
Nakuru	2016	10	5	5	17	82
Nakuru	2016	10	5	6	18	73
Nakuru	2016	10	5	7	20	73
Nakuru	2016	10	5	8	21	68
Nakuru	2016	10	5	9	22	63
Nakuru	2016	10	5	10	23	58
Nakuru	2016	10	5	11	24	53
Nakuru	2016	10	5	12	21	59
Nakuru	2016	10	5	13	18	83
Nakuru	2016	10	5	14	19	73
Nakuru	2016	10	5	15	19	78
Nakuru	2016	10	5	16	17	82
Nakuru	2016	10	5	17	17	82
Nakuru	2016	10	5	18	16	85
Nakuru	2016	10	5	19	16	82
Nakuru	2016	10	5	20	16	82
Nakuru	2016	10	5	21	16	82
Nakuru	2016	10	5	22	15	82
Nakuru	2016	10	5	23	15	82
Nakuru	2016	10	6	0	14	80
Nakuru	2016	10	6	1	13	88
Nakuru	2016	10	6	2	13	88
Nakuru	2016	10	6	3	14	100
Nakuru	2016	10	6	4	15	94
Nakuru	2016	10	6	5	15	94
Nakuru	2016	10	6	6	17	84
Nakuru	2016	10	6	7	19	78
Nakuru	2016	10	6	8	21	56
Nakuru	2016	10	6	9	22	57
Nakuru	2016	10	6	10	24	53
Nakuru	2016	10	6	11	25	47
Nakuru	2016	10	6	12	26	34
Nakuru	2016	10	6	13	19	78
Nakuru	2016	10	6	14	18	83
Nakuru	2016	10	6	15	18	83
Nakuru	2016	10	6	16	18	77
Nakuru	2016	10	6	17	17	88
Nakuru	2016	10	6	18	17	80
Nakuru	2016	10	6	19	16.33333333	84.66666667
Nakuru	2016	10	6	20	15.66666667	89.33333333
Nakuru	2016	10	6	21	15	94
Nakuru	2016	10	6	22	15	88
Nakuru	2016	10	6	23	15	88
Nakuru	2016	10	7	0	14	82
Nakuru	2016	10	7	1	14	88
Nakuru	2016	10	7	2	14	88
Nakuru	2016	10	7	3	13	94
Nakuru	2016	10	7	4	12	100
Nakuru	2016	10	7	5	16	82
Nakuru	2016	10	7	6	18	68
Nakuru	2016	10	7	7	20	64
Nakuru	2016	10	7	8	22	64
Nakuru	2016	10	7	9	25	47
Nakuru	2016	10	7	10	26	47
Nakuru	2016	10	7	11	27	39
Nakuru	2016	10	7	12	24	38
Nakuru	2016	10	7	13	21	64
Nakuru	2016	10	7	14	22	60
Nakuru	2016	10	7	15	20	73
Nakuru	2016	10	7	16	19	73
Nakuru	2016	10	7	17	18	72.5
Nakuru	2016	10	7	18	17	72
Nakuru	2016	10	7	19	17	77
Nakuru	2016	10	7	20	16	82
Nakuru	2016	10	7	21	15	88
Nakuru	2016	10	7	22	15	88
Nakuru	2016	10	7	23	14	94
Nakuru	2016	10	8	0	14	88
Nakuru	2016	10	8	1	13.5	91
Nakuru	2016	10	8	2	13	94
Nakuru	2016	10	8	3	13	94
Nakuru	2016	10	8	4	13	94
Nakuru	2016	10	8	5	16	77
Nakuru	2016	10	8	6	18	63
Nakuru	2016	10	8	7	19	68
Nakuru	2016	10	8	8	22	57
Nakuru	2016	10	8	9	23	57
Nakuru	2016	10	8	10	25	44
Nakuru	2016	10	8	11	24	50
Nakuru	2016	10	8	12	26	25
Nakuru	2016	10	8	13	27	32
Nakuru	2016	10	8	14	25	41
Nakuru	2016	10	8	15	22	53
Nakuru	2016	10	8	16	21	56
Nakuru	2016	10	8	17	21	53
Nakuru	2016	10	8	18	19	51
Nakuru	2016	10	8	19	17	68
Nakuru	2016	10	8	20	17	68
Nakuru	2016	10	8	21	16	77
Nakuru	2016	10	8	22	15	82
Nakuru	2016	10	8	23	14	88
Nakuru	2016	10	9	0	14	80
Nakuru	2016	10	9	1	13	94
Nakuru	2016	10	9	2	13	88
Nakuru	2016	10	9	3	12	94
Nakuru	2016	10	9	4	12	94
Nakuru	2016	10	9	5	15	82
Nakuru	2016	10	9	6	17	65
Nakuru	2016	10	9	7	20	64
Nakuru	2016	10	9	8	23	44
Nakuru	2016	10	9	9	24	44
Nakuru	2016	10	9	10	26	34
Nakuru	2016	10	9	11	26	36
Nakuru	2016	10	9	12	26	24
Nakuru	2016	10	9	13	26	32
Nakuru	2016	10	9	14	26	34
Nakuru	2016	10	9	15	24	44
Nakuru	2016	10	9	16	23	41
Nakuru	2016	10	9	17	21	56
Nakuru	2016	10	9	18	20	53
Nakuru	2016	10	9	19	19.5	58.5
Nakuru	2016	10	9	20	19	64
Nakuru	2016	10	9	21	18	68
Nakuru	2016	10	9	22	17	72
Nakuru	2016	10	9	23	16	77
Nakuru	2016	10	10	0	15	79
Nakuru	2016	10	10	1	15.4	77.6
Nakuru	2016	10	10	2	15.8	76.2
Nakuru	2016	10	10	3	16.2	74.8
Nakuru	2016	10	10	4	16.6	73.4
Nakuru	2016	10	10	5	17	72
Nakuru	2016	10	10	6	19	61
Nakuru	2016	10	10	7	21	60
Nakuru	2016	10	10	8	23	50
Nakuru	2016	10	10	9	25	47
Nakuru	2016	10	10	10	26	39
Nakuru	2016	10	10	11	27	37
Nakuru	2016	10	10	12	25	24
Nakuru	2016	10	10	13	24	32.5
Nakuru	2016	10	10	14	23	41
Nakuru	2016	10	10	15	20	60
Nakuru	2016	10	10	16	19	56
Nakuru	2016	10	10	17	19	60
Nakuru	2016	10	10	18	18	57
Nakuru	2016	10	10	19	17	72
Nakuru	2016	10	10	20	16	77
Nakuru	2016	10	10	21	16	72
Nakuru	2016	10	10	22	15	72
Nakuru	2016	10	10	23	14	77
Nakuru	2016	10	11	0	13	84
Nakuru	2016	10	11	1	13	82
Nakuru	2016	10	11	2	13	82
Nakuru	2016	10	11	3	13	82
Nakuru	2016	10	11	4	13	88
Nakuru	2016	10	11	5	15	82
Nakuru	2016	10	11	6	17	62
Nakuru	2016	10	11	7	20	60
Nakuru	2016	10	11	8	22	46
Nakuru	2016	10	11	9	24	44
Nakuru	2016	10	11	10	25	39
Nakuru	2016	10	11	11	26	28
Nakuru	2016	10	11	12	26	20
Nakuru	2016	10	11	13	25	41
Nakuru	2016	10	11	14	21	53
Nakuru	2016	10	11	15	20	56
Nakuru	2016	10	11	16	19	68
Nakuru	2016	10	11	17	17	72
Nakuru	2016	10	11	18	17	68
Nakuru	2016	10	11	19	16	77
Nakuru	2016	10	11	20	15	82
Nakuru	2016	10	11	21	14	82
Nakuru	2016	10	11	22	14	82
Nakuru	2016	10	11	23	14	82
Nakuru	2016	10	12	0	13	79
Nakuru	2016	10	12	1	12.5	83.5
Nakuru	2016	10	12	2	12	88
Nakuru	2016	10	12	3	12	88
Nakuru	2016	10	12	4	11	88
Nakuru	2016	10	12	5	15	82
Nakuru	2016	10	12	6	18	59
Nakuru	2016	10	12	7	20	60
Nakuru	2016	10	12	8	22	57
Nakuru	2016	10	12	9	24	47
Nakuru	2016	10	12	10	25	36
Nakuru	2016	10	12	11	26	34
Nakuru	2016	10	12	12	26	22
Nakuru	2016	10	12	13	26	32
Nakuru	2016	10	12	14	27	30
Nakuru	2016	10	12	15	25	40
Nakuru	2016	10	12	16	23	50
Nakuru	2016	10	12	17	22	43
Nakuru	2016	10	12	18	20	42
Nakuru	2016	10	12	19	19	68
Nakuru	2016	10	12	20	18	68
Nakuru	2016	10	12	21	16	82
Nakuru	2016	10	12	22	16	77
Nakuru	2016	10	12	23	15	77
Nakuru	2016	10	13	0	14	71
Nakuru	2016	10	13	1	13	82
Nakuru	2016	10	13	2	13	82
Nakuru	2016	10	13	3	13	82
Nakuru	2016	10	13	4	12	88
Nakuru	2016	10	13	5	15	77
Nakuru	2016	10	13	6	17	53
Nakuru	2016	10	13	7	19	60
Nakuru	2016	10	13	8	22	50
Nakuru	2016	10	13	9	24	41
Nakuru	2016	10	13	10	25	36
Nakuru	2016	10	13	11	25	32
Nakuru	2016	10	13	12	27	21
Nakuru	2016	10	13	13	26	32
Nakuru	2016	10	13	14	27	26
Nakuru	2016	10	13	15	23	41
Nakuru	2016	10	13	16	22	50
Nakuru	2016	10	13	17	20	56
Nakuru	2016	10	13	18	19	50
Nakuru	2016	10	13	19	19	68
Nakuru	2016	10	13	20	18	64
Nakuru	2016	10	13	21	17	68
Nakuru	2016	10	13	22	16	72
Nakuru	2016	10	13	23	15	77
Nakuru	2016	10	14	0	13	74
Nakuru	2016	10	14	1	13	82
Nakuru	2016	10	14	2	13	82
Nakuru	2016	10	14	3	13	82
Nakuru	2016	10	14	4	13	82
Nakuru	2016	10	14	5	15	77
Nakuru	2016	10	14	6	16	53
Nakuru	2016	10	14	7	20	56
Nakuru	2016	10	14	8	22	46
Nakuru	2016	10	14	9	24	38
Nakuru	2016	10	14	10	26	34
Nakuru	2016	10	14	11	25	39
Nakuru	2016	10	14	12	26	26
Nakuru	2016	10	14	13	26	36
